Areacode,Placement,Registration,Firstscore,Convertedscore,Percentile,Letterindex
1,1,510100149,92,792,99.82,A
1,2,510100731,85,729,98.93,A-
1,3,510100177,83,717,98.49,A-
1,4,510100533,80,699,97.67,B
1,5,510100707,79,694,97.39,B
1,6 = 9,510100170,78,689,97.09,B
1,6 = 9,510100231,78,689,97.09,B
1,6 = 9,510102052,78,689,97.09,B
1,6 = 9,510101999,78,689,97.09,B
1,10 = 11,510100454,77,684,96.69,B
1,10 = 11,510100719,77,684,96.69,B
1,12,510100409,76,679,96.3,B
1,13,510101416,74,671,95.64,B
1,14,510100863,73,667,95.27,B
1,15 = 16,510100724,71,659,94.36,B
1,15 = 16,510100179,71,659,94.36,B
1,17,510101483,69,650,93.34,B
1,18 = 19,510101420,68,646,92.84,B-
1,18 = 19,510100806,68,646,92.84,B-
1,20 = 23,510100548,66,639,91.82,B-
1,20 = 23,510100224,66,639,91.82,B-
1,20 = 23,510101212,66,639,91.82,B-
1,20 = 23,510102329,66,639,91.82,B-
1,24 = 26,510102054,65,636,91.28,B-
1,24 = 26,510100368,65,636,91.28,B-
1,24 = 26,510100805,65,636,91.28,B-
1,27 = 29,510100545,64,632,90.69,B-
1,27 = 29,510100280,64,632,90.69,B-
1,27 = 29,510101841,64,632,90.69,B-
1,30 = 31,510100764,63,628,90.03,B-
1,30 = 31,510100734,63,628,90.03,B-
1,32 = 33,510100550,62,624,89.34,B-
1,32 = 33,510100403,62,624,89.34,B-
1,34,510101861,61,621,88.68,B-
1,35 = 39,510101653,60,617,87.98,B-
1,35 = 39,510100295,60,617,87.98,B-
1,35 = 39,510100025,60,617,87.98,B-
1,35 = 39,510100701,60,617,87.98,B-
1,35 = 39,510100987,60,617,87.98,B-
1,40 = 41,510100137,59,613,87.26,B-
1,40 = 41,510100332,59,613,87.26,B-
1,42 = 45,510100416,57,607,85.79,B-
1,42 = 45,510101843,57,607,85.79,B-
1,42 = 45,510101762,57,607,85.79,B-
1,42 = 45,510102370,57,607,85.79,B-
1,46 = 48,510101428,56,604,85.09,B-
1,46 = 48,510100206,56,604,85.09,B-
1,46 = 48,510101133,56,604,85.09,B-
1,49 = 50,510100363,55,601,84.36,B-
1,49 = 50,510101255,55,601,84.36,B-
1,51 = 52,510101228,54,598,83.59,C
1,51 = 52,510100891,54,598,83.59,C
1,53,510100813,53,594,82.69,C
1,54 = 57,510101013,52,590,81.68,C
1,54 = 57,510100976,52,590,81.68,C
1,54 = 57,510100351,52,590,81.68,C
1,54 = 57,510101855,52,590,81.68,C
1,58 = 59,510101179,51,586,80.63,C
1,58 = 59,510100857,51,586,80.63,C
1,60 = 62,510100970,50,583,79.56,C
1,60 = 62,510100538,50,583,79.56,C
1,60 = 62,510100325,50,583,79.56,C
1,63 = 68,510100189,49,579,78.45,C
1,63 = 68,510100008,49,579,78.45,C
1,63 = 68,510101232,49,579,78.45,C
1,63 = 68,510101475,49,579,78.45,C
1,63 = 68,510101532,49,579,78.45,C
1,63 = 68,510101633,49,579,78.45,C
1,69,510100886,48,575,77.33,C
1,70 = 71,510100720,47,571,76.25,C
1,70 = 71,510100448,47,571,76.25,C
1,72 = 74,510100250,46,568,75.08,C
1,72 = 74,510100933,46,568,75.08,C
1,72 = 74,510102520,46,568,75.08,C
1,75 = 79,510101251,45,563,73.67,C
1,75 = 79,510100636,45,563,73.67,C
1,75 = 79,510100678,45,563,73.67,C
1,75 = 79,510100311,45,563,73.67,C
1,75 = 79,510100414,45,563,73.67,C
1,80 = 83,510100446,44,557,72.04,C
1,80 = 83,510100222,44,557,72.04,C
1,80 = 83,510100532,44,557,72.04,C
1,80 = 83,510101248,44,557,72.04,C
1,84 = 87,510102008,43,554,70.45,C
1,84 = 87,510102058,43,554,70.45,C
1,84 = 87,510100715,43,554,70.45,C
1,84 = 87,510100364,43,554,70.45,C
1,88 = 91,510100354,42,549,68.82,C-
1,88 = 91,510100151,42,549,68.82,C-
1,88 = 91,510100738,42,549,68.82,C-
1,88 = 91,510100739,42,549,68.82,C-
1,92 = 93,510100657,41,544,66.99,C-
1,92 = 93,510101190,41,544,66.99,C-
1,94 = 96,510102107,40,539,65,C-
1,94 = 96,510100642,40,539,65,C-
1,94 = 96,510101003,40,539,65,C-
1,97 = 100,510100559,39,533,63.02,C-
1,97 = 100,510100459,39,533,63.02,C-
1,97 = 100,510101760,39,533,63.02,C-
1,97 = 100,510101453,39,533,63.02,C-
1,101 = 106,510101424,38,527,60.83,C-
1,101 = 106,510101221,38,527,60.83,C-
1,101 = 106,510101556,38,527,60.83,C-
1,101 = 106,510100589,38,527,60.83,C-
1,101 = 106,510100557,38,527,60.83,C-
1,101 = 106,510100879,38,527,60.83,C-
1,107 = 111,510100931,37,521,58.41,C-
1,107 = 111,510100995,37,521,58.41,C-
1,107 = 111,510100306,37,521,58.41,C-
1,107 = 111,510100226,37,521,58.41,C-
1,107 = 111,510100083,37,521,58.41,C-
1,112 = 114,510100131,36,515,56.04,C-
1,112 = 114,510100135,36,515,56.04,C-
1,112 = 114,510100345,36,515,56.04,C-
1,115 = 120,510100376,35,509,53.4,C-
1,115 = 120,510100959,35,509,53.4,C-
1,115 = 120,510101009,35,509,53.4,C-
1,115 = 120,510101030,35,509,53.4,C-
1,115 = 120,510101668,35,509,53.4,C-
1,115 = 120,510101340,35,509,53.4,C-
1,121 = 124,510101108,34,501,50.58,C-
1,121 = 124,510101219,34,501,50.58,C-
1,121 = 124,510100305,34,501,50.58,C-
1,121 = 124,510100126,34,501,50.58,C-
1,125 = 133,510100085,33,494,47.57,D
1,125 = 133,510100079,33,494,47.57,D
1,125 = 133,510100040,33,494,47.57,D
1,125 = 133,510100317,33,494,47.57,D
1,125 = 133,510100527,33,494,47.57,D
1,125 = 133,510101147,33,494,47.57,D
1,125 = 133,510101166,33,494,47.57,D
1,125 = 133,510101705,33,494,47.57,D
1,125 = 133,510101814,33,494,47.57,D
1,134 = 139,510101417,32,485,44.07,D
1,134 = 139,510101518,32,485,44.07,D
1,134 = 139,510100487,32,485,44.07,D
1,134 = 139,510100362,32,485,44.07,D
1,134 = 139,510101037,32,485,44.07,D
1,134 = 139,510100984,32,485,44.07,D
1,140 = 147,510100998,31,476,40.59,D
1,140 = 147,510100801,31,476,40.59,D
1,140 = 147,510100041,31,476,40.59,D
1,140 = 147,510101394,31,476,40.59,D
1,140 = 147,510101706,31,476,40.59,D
1,140 = 147,510101545,31,476,40.59,D
1,140 = 147,510101740,31,476,40.59,D
1,140 = 147,510101746,31,476,40.59,D
1,148 = 159,510101858,30,467,37.14,D
1,148 = 159,510102333,30,467,37.14,D
1,148 = 159,510102481,30,467,37.14,D
1,148 = 159,510101444,30,467,37.14,D
1,148 = 159,510101324,30,467,37.14,D
1,148 = 159,510101368,30,467,37.14,D
1,148 = 159,510101226,30,467,37.14,D
1,148 = 159,510101265,30,467,37.14,D
1,148 = 159,510100138,30,467,37.14,D
1,148 = 159,510100831,30,467,37.14,D
1,148 = 159,510100710,30,467,37.14,D
1,148 = 159,510100673,30,467,37.14,D
1,160 = 164,510100842,29,457,33.48,D
1,160 = 164,510100081,29,457,33.48,D
1,160 = 164,510100318,29,457,33.48,D
1,160 = 164,510102174,29,457,33.48,D
1,160 = 164,510101857,29,457,33.48,D
1,165 = 169,510102521,28,447,29.91,D-
1,165 = 169,510101202,28,447,29.91,D-
1,165 = 169,510100436,28,447,29.91,D-
1,165 = 169,510100117,28,447,29.91,D-
1,165 = 169,510100716,28,447,29.91,D-
1,170 = 178,510100652,27,436,26.21,D-
1,170 = 178,510100938,27,436,26.21,D-
1,170 = 178,510101039,27,436,26.21,D-
1,170 = 178,510100082,27,436,26.21,D-
1,170 = 178,510100214,27,436,26.21,D-
1,170 = 178,510100279,27,436,26.21,D-
1,170 = 178,510101364,27,436,26.21,D-
1,170 = 178,510101501,27,436,26.21,D-
1,170 = 178,510101695,27,436,26.21,D-
1,179 = 184,510101517,26,424,22.38,D-
1,179 = 184,510101293,26,424,22.38,D-
1,179 = 184,510100119,26,424,22.38,D-
1,179 = 184,510100802,26,424,22.38,D-
1,179 = 184,510100895,26,424,22.38,D-
1,179 = 184,510100888,26,424,22.38,D-
1,185 = 189,510100783,25,412,18.99,D-
1,185 = 189,510100103,25,412,18.99,D-
1,185 = 189,510100352,25,412,18.99,D-
1,185 = 189,510101459,25,412,18.99,D-
1,185 = 189,510101442,25,412,18.99,D-
1,190 = 197,510101220,24,400,15.9,D-
1,190 = 197,510101693,24,400,15.9,D-
1,190 = 197,510102027,24,400,15.9,D-
1,190 = 197,510100098,24,400,15.9,D-
1,190 = 197,510100042,24,400,15.9,D-
1,190 = 197,510100640,24,400,15.9,D-
1,190 = 197,510100837,24,400,15.9,D-
1,190 = 197,510101143,24,400,15.9,D-
1,198 = 203,510100954,23,388,12.96,F
1,198 = 203,510100688,23,388,12.96,F
1,198 = 203,510100053,23,388,12.96,F
1,198 = 203,510100169,23,388,12.96,F
1,198 = 203,510100455,23,388,12.96,F
1,198 = 203,510100420,23,388,12.96,F
1,204 = 210,510100499,22,373,10.25,F
1,204 = 210,510100144,22,373,10.25,F
1,204 = 210,510100084,22,373,10.25,F
1,204 = 210,510100702,22,373,10.25,F
1,204 = 210,510101036,22,373,10.25,F
1,204 = 210,510100839,22,373,10.25,F
1,204 = 210,510102177,22,373,10.25,F
1,211 = 212,510101726,21,358,7.8,F
1,211 = 212,510100555,21,358,7.8,F
1,213 = 214,510100155,20,342,5.76,F
1,213 = 214,510100201,20,342,5.76,F
1,215,510101721,19,326,4.08,F
1,216,510102518,18,309,2.81,F
1,217 = 218,510102235,17,292,1.87,F
1,217 = 218,510100359,17,292,1.87,F
2,1,510200561,89,758,99.5,A
2,2,510200746,81,704,97.95,A-
2,3,510200564,77,684,96.69,B
2,4,510201206,72,663,94.87,B
2,5,510200351,71,659,94.36,B
2,6,510200568,68,646,92.84,B-
2,7,510200597,67,643,92.31,B-
2,8,510201200,66,639,91.82,B-
2,9 = 10,510200381,61,621,88.68,B-
2,9 = 10,510200465,61,621,88.68,B-
2,11,510200601,59,613,87.26,B-
2,12 = 14,510200480,57,607,85.79,B-
2,12 = 14,510200348,57,607,85.79,B-
2,12 = 14,510201778,57,607,85.79,B-
2,15 = 16,510201523,55,601,84.36,B-
2,15 = 16,510200657,55,601,84.36,B-
2,17 = 20,510200747,54,598,83.59,C
2,17 = 20,510200816,54,598,83.59,C
2,17 = 20,510201113,54,598,83.59,C
2,17 = 20,510201770,54,598,83.59,C
2,21,510200229,52,590,81.68,C
2,22,510200015,50,583,79.56,C
2,23 = 26,510200197,46,568,75.08,C
2,23 = 26,510200439,46,568,75.08,C
2,23 = 26,510200629,46,568,75.08,C
2,23 = 26,510201004,46,568,75.08,C
2,27 = 28,510201354,45,563,73.67,C
2,27 = 28,510200380,45,563,73.67,C
2,29 = 32,510200064,44,557,72.04,C
2,29 = 32,510200674,44,557,72.04,C
2,29 = 32,510200689,44,557,72.04,C
2,29 = 32,510200606,44,557,72.04,C
2,33 = 34,510200247,43,554,70.45,C
2,33 = 34,510201059,43,554,70.45,C
2,35 = 36,510200195,42,549,68.82,C-
2,35 = 36,510200753,42,549,68.82,C-
2,37,510200238,41,544,66.99,C-
2,38 = 39,510200749,40,539,65,C-
2,38 = 39,510200590,40,539,65,C-
2,40,510200196,39,533,63.02,C-
2,41 = 42,510200243,38,527,60.83,C-
2,41 = 42,510201605,38,527,60.83,C-
2,43 = 44,510200506,37,521,58.41,C-
2,43 = 44,510200520,37,521,58.41,C-
2,45 = 47,510200075,35,509,53.4,C-
2,45 = 47,510200633,35,509,53.4,C-
2,45 = 47,510201474,35,509,53.4,C-
2,48 = 50,510200781,34,501,50.58,C-
2,48 = 50,510200036,34,501,50.58,C-
2,48 = 50,510200484,34,501,50.58,C-
2,51 = 55,510200787,33,494,47.57,D
2,51 = 55,510200679,33,494,47.57,D
2,51 = 55,510201466,33,494,47.57,D
2,51 = 55,510201569,33,494,47.57,D
2,51 = 55,510201114,33,494,47.57,D
2,56 = 58,510200934,32,485,44.07,D
2,56 = 58,510200738,32,485,44.07,D
2,56 = 58,510200076,32,485,44.07,D
2,59 = 64,510200005,31,476,40.59,D
2,59 = 64,510200764,31,476,40.59,D
2,59 = 64,510201097,31,476,40.59,D
2,59 = 64,510201464,31,476,40.59,D
2,59 = 64,510201515,31,476,40.59,D
2,59 = 64,510201396,31,476,40.59,D
2,65,510201154,30,467,37.14,D
2,66 = 74,510201603,29,457,33.48,D
2,66 = 74,510201139,29,457,33.48,D
2,66 = 74,510201270,29,457,33.48,D
2,66 = 74,513101981,29,457,33.48,D
2,66 = 74,510200806,29,457,33.48,D
2,66 = 74,510200700,29,457,33.48,D
2,66 = 74,510200607,29,457,33.48,D
2,66 = 74,510200003,29,457,33.48,D
2,66 = 74,510200261,29,457,33.48,D
2,75 = 78,510201108,28,447,29.91,D-
2,75 = 78,510200968,28,447,29.91,D-
2,75 = 78,510201012,28,447,29.91,D-
2,75 = 78,510201745,28,447,29.91,D-
2,79 = 85,510201743,27,436,26.21,D-
2,79 = 85,510200423,27,436,26.21,D-
2,79 = 85,510200425,27,436,26.21,D-
2,79 = 85,510200077,27,436,26.21,D-
2,79 = 85,510200242,27,436,26.21,D-
2,79 = 85,510200260,27,436,26.21,D-
2,79 = 85,510200559,27,436,26.21,D-
2,86 = 90,510200550,26,424,22.38,D-
2,86 = 90,510200225,26,424,22.38,D-
2,86 = 90,510200270,26,424,22.38,D-
2,86 = 90,510201562,26,424,22.38,D-
2,86 = 90,510201755,26,424,22.38,D-
2,91 = 93,511702949,25,412,18.99,D-
2,91 = 93,510201063,25,412,18.99,D-
2,91 = 93,510200360,25,412,18.99,D-
2,94 = 97,510200757,24,400,15.9,D-
2,94 = 97,510201066,24,400,15.9,D-
2,94 = 97,510201566,24,400,15.9,D-
2,94 = 97,513105906,24,400,15.9,D-
2,98 = 104,510201789,22,373,10.25,F
2,98 = 104,510201516,22,373,10.25,F
2,98 = 104,510201298,22,373,10.25,F
2,98 = 104,510201313,22,373,10.25,F
2,98 = 104,510200884,22,373,10.25,F
2,98 = 104,510200384,22,373,10.25,F
2,98 = 104,510200521,22,373,10.25,F
2,105 = 108,510200406,21,358,7.8,F
2,105 = 108,510200438,21,358,7.8,F
2,105 = 108,510200810,21,358,7.8,F
2,105 = 108,511702823,21,358,7.8,F
2,109 = 110,510201752,20,342,5.76,F
2,109 = 110,510200820,20,342,5.76,F
2,111 = 114,510200807,19,326,4.08,F
2,111 = 114,510200808,19,326,4.08,F
2,111 = 114,510200373,19,326,4.08,F
2,111 = 114,510201423,19,326,4.08,F
2,115 = 116,510201016,18,309,2.81,F
2,115 = 116,510200365,18,309,2.81,F
2,117,510201007,16,273,1.14,F
3,1,510301817,87,741,99.21,A-
3,2,510301258,78,689,97.09,B
3,3,510300789,73,667,95.27,B
3,4,510300720,70,654,93.81,B
3,5,510301351,68,646,92.84,B-
3,6,510301334,66,639,91.82,B-
3,7,510300722,65,636,91.28,B-
3,8,510301134,64,632,90.69,B-
3,9 = 10,510300754,60,617,87.98,B-
3,9 = 10,510300308,60,617,87.98,B-
3,11,510301142,59,613,87.26,B-
3,12,510300844,58,610,86.51,B-
3,13 = 14,510300937,57,607,85.79,B-
3,13 = 14,510301095,57,607,85.79,B-
3,15,510300163,56,604,85.09,B-
3,16 = 18,510300197,53,594,82.69,C
3,16 = 18,510300636,53,594,82.69,C
3,16 = 18,510301870,53,594,82.69,C
3,19 = 20,510300347,52,590,81.68,C
3,19 = 20,510300703,52,590,81.68,C
3,21,510301125,51,586,80.63,C
3,22,510301745,50,583,79.56,C
3,23 = 26,510301377,49,579,78.45,C
3,23 = 26,510300746,49,579,78.45,C
3,23 = 26,510300647,49,579,78.45,C
3,23 = 26,510300118,49,579,78.45,C
3,27,510300948,48,575,77.33,C
3,28 = 30,510301270,47,571,76.25,C
3,28 = 30,510301297,47,571,76.25,C
3,28 = 30,510300093,47,571,76.25,C
3,31,510301116,46,568,75.08,C
3,32 = 34,510300066,45,563,73.67,C
3,32 = 34,510300193,45,563,73.67,C
3,32 = 34,510300779,45,563,73.67,C
3,35 = 38,510300726,43,554,70.45,C
3,35 = 38,510300646,43,554,70.45,C
3,35 = 38,510300274,43,554,70.45,C
3,35 = 38,510301286,43,554,70.45,C
3,39,510300339,42,549,68.82,C-
3,40 = 44,510300168,41,544,66.99,C-
3,40 = 44,510300719,41,544,66.99,C-
3,40 = 44,510300837,41,544,66.99,C-
3,40 = 44,510301561,41,544,66.99,C-
3,40 = 44,510301136,41,544,66.99,C-
3,45 = 49,510301113,40,539,65,C-
3,45 = 49,510301122,40,539,65,C-
3,45 = 49,510300946,40,539,65,C-
3,45 = 49,510301034,40,539,65,C-
3,45 = 49,510300644,40,539,65,C-
3,50,510301264,39,533,63.02,C-
3,51 = 53,510301739,38,527,60.83,C-
3,51 = 53,510300994,38,527,60.83,C-
3,51 = 53,510300166,38,527,60.83,C-
3,54 = 56,510300749,37,521,58.41,C-
3,54 = 56,510301052,37,521,58.41,C-
3,54 = 56,510301117,37,521,58.41,C-
3,57 = 60,510301073,36,515,56.04,C-
3,57 = 60,510300982,36,515,56.04,C-
3,57 = 60,510301300,36,515,56.04,C-
3,57 = 60,510300123,36,515,56.04,C-
3,61 = 62,510301042,35,509,53.4,C-
3,61 = 62,510301128,35,509,53.4,C-
3,63 = 66,510301204,34,501,50.58,C-
3,63 = 66,510301024,34,501,50.58,C-
3,63 = 66,510301097,34,501,50.58,C-
3,63 = 66,510300823,34,501,50.58,C-
3,67 = 73,510300733,33,494,47.57,D
3,67 = 73,510300018,33,494,47.57,D
3,67 = 73,510300171,33,494,47.57,D
3,67 = 73,510300198,33,494,47.57,D
3,67 = 73,510300214,33,494,47.57,D
3,67 = 73,510301089,33,494,47.57,D
3,67 = 73,510301881,33,494,47.57,D
3,74 = 78,510301206,32,485,44.07,D
3,74 = 78,510301080,32,485,44.07,D
3,74 = 78,510301086,32,485,44.07,D
3,74 = 78,510300760,32,485,44.07,D
3,74 = 78,510300916,32,485,44.07,D
3,79 = 80,510300651,31,476,40.59,D
3,79 = 80,510300199,31,476,40.59,D
3,81 = 84,510300643,30,467,37.14,D
3,81 = 84,510300813,30,467,37.14,D
3,81 = 84,510300909,30,467,37.14,D
3,81 = 84,510301067,30,467,37.14,D
3,85 = 87,510301211,29,457,33.48,D
3,85 = 87,510301133,29,457,33.48,D
3,85 = 87,510301242,29,457,33.48,D
3,88 = 94,510301027,28,447,29.91,D-
3,88 = 94,510300639,28,447,29.91,D-
3,88 = 94,510300645,28,447,29.91,D-
3,88 = 94,510300406,28,447,29.91,D-
3,88 = 94,510300278,28,447,29.91,D-
3,88 = 94,510300187,28,447,29.91,D-
3,88 = 94,510300061,28,447,29.91,D-
3,95 = 100,510300635,27,436,26.21,D-
3,95 = 100,510300649,27,436,26.21,D-
3,95 = 100,510300748,27,436,26.21,D-
3,95 = 100,510301228,27,436,26.21,D-
3,95 = 100,510301195,27,436,26.21,D-
3,95 = 100,510301256,27,436,26.21,D-
3,101 = 102,510300689,26,424,22.38,D-
3,101 = 102,510300267,26,424,22.38,D-
3,103 = 104,510300642,25,412,18.99,D-
3,103 = 104,510300847,25,412,18.99,D-
3,105 = 109,510300852,24,400,15.9,D-
3,105 = 109,510300862,24,400,15.9,D-
3,105 = 109,510300327,24,400,15.9,D-
3,105 = 109,510301235,24,400,15.9,D-
3,105 = 109,510301131,24,400,15.9,D-
3,110 = 111,510301932,23,388,12.96,F
3,110 = 111,510300097,23,388,12.96,F
3,112 = 113,510300738,22,373,10.25,F
3,112 = 113,510300728,22,373,10.25,F
3,114 = 117,510300650,21,358,7.8,F
3,114 = 117,510300655,21,358,7.8,F
3,114 = 117,510300827,21,358,7.8,F
3,114 = 117,510301064,21,358,7.8,F
3,118 = 120,510302037,20,342,5.76,F
3,118 = 120,510300603,20,342,5.76,F
3,118 = 120,510300648,20,342,5.76,F
3,121,510300447,18,309,2.81,F
3,122,510301266,16,273,1.14,F
3,123,510300924,15,252,0.65,F
3,124,510300653,13,221,0.26,F
4,1,510400653,83,717,98.49,A-
4,2,510400107,78,689,97.09,B
4,3,510400004,77,684,96.69,B
4,4,510400007,76,679,96.3,B
4,5,510400407,73,667,95.27,B
4,6,510400315,72,663,94.87,B
4,7 = 8,510400111,70,654,93.81,B
4,7 = 8,510400657,70,654,93.81,B
4,9 = 10,510400620,68,646,92.84,B-
4,9 = 10,510400605,68,646,92.84,B-
4,11,510400738,66,639,91.82,B-
4,12 = 13,510400698,65,636,91.28,B-
4,12 = 13,510400241,65,636,91.28,B-
4,14,510400091,64,632,90.69,B-
4,15 = 16,510401222,62,624,89.34,B-
4,15 = 16,510401349,62,624,89.34,B-
4,17 = 18,510401197,61,621,88.68,B-
4,17 = 18,510400066,61,621,88.68,B-
4,19,510400527,60,617,87.98,B-
4,20 = 21,510400641,59,613,87.26,B-
4,20 = 21,510400334,59,613,87.26,B-
4,22 = 24,510400659,57,607,85.79,B-
4,22 = 24,510400568,57,607,85.79,B-
4,22 = 24,510401119,57,607,85.79,B-
4,25,510401343,54,598,83.59,C
4,26 = 29,510400658,52,590,81.68,C
4,26 = 29,510400038,52,590,81.68,C
4,26 = 29,510400080,52,590,81.68,C
4,26 = 29,510400081,52,590,81.68,C
4,30 = 31,510400394,51,586,80.63,C
4,30 = 31,510400371,51,586,80.63,C
4,32,510400430,50,583,79.56,C
4,33,510400021,49,579,78.45,C
4,34 = 36,510401193,48,575,77.33,C
4,34 = 36,510400697,48,575,77.33,C
4,34 = 36,510401345,48,575,77.33,C
4,37,510400015,47,571,76.25,C
4,38 = 40,510400090,46,568,75.08,C
4,38 = 40,510401312,46,568,75.08,C
4,38 = 40,510401373,46,568,75.08,C
4,41 = 43,510400455,45,563,73.67,C
4,41 = 43,510400612,45,563,73.67,C
4,41 = 43,510400375,45,563,73.67,C
4,44,510400187,44,557,72.04,C
4,45 = 46,510400123,43,554,70.45,C
4,45 = 46,510400297,43,554,70.45,C
4,47 = 51,510400003,42,549,68.82,C-
4,47 = 51,510400694,42,549,68.82,C-
4,47 = 51,510401023,42,549,68.82,C-
4,47 = 51,510401080,42,549,68.82,C-
4,47 = 51,510400704,42,549,68.82,C-
4,52 = 56,510401309,41,544,66.99,C-
4,52 = 56,510401196,41,544,66.99,C-
4,52 = 56,510400607,41,544,66.99,C-
4,52 = 56,510400240,41,544,66.99,C-
4,52 = 56,510400301,41,544,66.99,C-
4,57,510400065,40,539,65,C-
4,58 = 61,510400368,39,533,63.02,C-
4,58 = 61,510400270,39,533,63.02,C-
4,58 = 61,510400436,39,533,63.02,C-
4,58 = 61,510400443,39,533,63.02,C-
4,62 = 67,510401256,38,527,60.83,C-
4,62 = 67,510400724,38,527,60.83,C-
4,62 = 67,510401029,38,527,60.83,C-
4,62 = 67,510400390,38,527,60.83,C-
4,62 = 67,510400105,38,527,60.83,C-
4,62 = 67,510400112,38,527,60.83,C-
4,68 = 71,510400092,37,521,58.41,C-
4,68 = 71,510400300,37,521,58.41,C-
4,68 = 71,510400434,37,521,58.41,C-
4,68 = 71,510400563,37,521,58.41,C-
4,72,510401370,36,515,56.04,C-
4,73 = 77,510400602,35,509,53.4,C-
4,73 = 77,510400364,35,509,53.4,C-
4,73 = 77,510400304,35,509,53.4,C-
4,73 = 77,510400428,35,509,53.4,C-
4,73 = 77,510400244,35,509,53.4,C-
4,78 = 81,510400185,34,501,50.58,C-
4,78 = 81,510400298,34,501,50.58,C-
4,78 = 81,510400083,34,501,50.58,C-
4,78 = 81,510400088,34,501,50.58,C-
4,82 = 86,510400060,33,494,47.57,D
4,82 = 86,510400073,33,494,47.57,D
4,82 = 86,510400117,33,494,47.57,D
4,82 = 86,510400732,33,494,47.57,D
4,82 = 86,510401324,33,494,47.57,D
4,87 = 94,510401035,32,485,44.07,D
4,87 = 94,510401241,32,485,44.07,D
4,87 = 94,510400693,32,485,44.07,D
4,87 = 94,510400097,32,485,44.07,D
4,87 = 94,510400041,32,485,44.07,D
4,87 = 94,510400338,32,485,44.07,D
4,87 = 94,510400356,32,485,44.07,D
4,87 = 94,510400358,32,485,44.07,D
4,95 = 96,510400235,31,476,40.59,D
4,95 = 96,510400538,31,476,40.59,D
4,97 = 107,510400558,30,467,37.14,D
4,97 = 107,510400453,30,467,37.14,D
4,97 = 107,510400445,30,467,37.14,D
4,97 = 107,510401246,30,467,37.14,D
4,97 = 107,510400217,30,467,37.14,D
4,97 = 107,510400256,30,467,37.14,D
4,97 = 107,510400377,30,467,37.14,D
4,97 = 107,510400037,30,467,37.14,D
4,97 = 107,510401334,30,467,37.14,D
4,97 = 107,510401339,30,467,37.14,D
4,97 = 107,510401391,30,467,37.14,D
4,108 = 112,510401332,29,457,33.48,D
4,108 = 112,510400064,29,457,33.48,D
4,108 = 112,510400427,29,457,33.48,D
4,108 = 112,510401017,29,457,33.48,D
4,108 = 112,510400579,29,457,33.48,D
4,113 = 117,510400483,28,447,29.91,D-
4,113 = 117,510400684,28,447,29.91,D-
4,113 = 117,510400714,28,447,29.91,D-
4,113 = 117,510400794,28,447,29.91,D-
4,113 = 117,510400094,28,447,29.91,D-
4,118 = 122,510400089,27,436,26.21,D-
4,118 = 122,510400423,27,436,26.21,D-
4,118 = 122,510400881,27,436,26.21,D-
4,118 = 122,510401189,27,436,26.21,D-
4,118 = 122,510401186,27,436,26.21,D-
4,123 = 127,510400743,26,424,22.38,D-
4,123 = 127,510400636,26,424,22.38,D-
4,123 = 127,510400401,26,424,22.38,D-
4,123 = 127,510400372,26,424,22.38,D-
4,123 = 127,510400126,26,424,22.38,D-
4,128 = 134,510400182,25,412,18.99,D-
4,128 = 134,510400109,25,412,18.99,D-
4,128 = 134,510400260,25,412,18.99,D-
4,128 = 134,510400671,25,412,18.99,D-
4,128 = 134,510400512,25,412,18.99,D-
4,128 = 134,510401166,25,412,18.99,D-
4,128 = 134,510401276,25,412,18.99,D-
4,135 = 136,510400447,24,400,15.9,D-
4,135 = 136,510400703,24,400,15.9,D-
4,137 = 142,510401323,23,388,12.96,F
4,137 = 142,510401220,23,388,12.96,F
4,137 = 142,510400765,23,388,12.96,F
4,137 = 142,510400733,23,388,12.96,F
4,137 = 142,510400059,23,388,12.96,F
4,137 = 142,510400006,23,388,12.96,F
4,143 = 145,510400249,22,373,10.25,F
4,143 = 145,510400373,22,373,10.25,F
4,143 = 145,510400804,22,373,10.25,F
4,146 = 147,510401294,21,358,7.8,F
4,146 = 147,510400188,21,358,7.8,F
4,148 = 152,510400378,20,342,5.76,F
4,148 = 152,510400231,20,342,5.76,F
4,148 = 152,510400878,20,342,5.76,F
4,148 = 152,510401018,20,342,5.76,F
4,148 = 152,510401084,20,342,5.76,F
4,153 = 154,510400424,19,326,4.08,F
4,153 = 154,510400057,19,326,4.08,F
4,155 = 157,510401187,18,309,2.81,F
4,155 = 157,510400456,18,309,2.81,F
4,155 = 157,510401381,18,309,2.81,F
4,158,510401441,16,273,1.14,F
5,1 = 3,510500222,85,729,98.93,A-
5,1 = 3,510500223,85,729,98.93,A-
5,1 = 3,510500224,85,729,98.93,A-
5,4,510500134,82,710,98.23,A-
5,5,510500144,81,704,97.95,A-
5,6,510500203,80,699,97.67,B
5,7,510500034,79,694,97.39,B
5,8,510500211,77,684,96.69,B
5,9,510501102,74,671,95.64,B
5,10,510500284,71,659,94.36,B
5,11,510500433,69,650,93.34,B
5,12,510500711,68,646,92.84,B-
5,13 = 14,510500824,66,639,91.82,B-
5,13 = 14,510500199,66,639,91.82,B-
5,15 = 17,510500176,65,636,91.28,B-
5,15 = 17,510500297,65,636,91.28,B-
5,15 = 17,510501074,65,636,91.28,B-
5,18 = 19,510500289,64,632,90.69,B-
